zip_member,label,source_label,filename,dataset
datasets/lung_cancer/Bengin cases/Bengin case (33).jpg,Benign,Bengin cases,Bengin case (33).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (34).jpg,Benign,Bengin cases,Bengin case (34).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (35).jpg,Benign,Bengin cases,Bengin case (35).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (36).jpg,Benign,Bengin cases,Bengin case (36).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (37).jpg,Benign,Bengin cases,Bengin case (37).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (38).jpg,Benign,Bengin cases,Bengin case (38).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (39).jpg,Benign,Bengin cases,Bengin case (39).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (4).jpg,Benign,Bengin cases,Bengin case (4).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (40).jpg,Benign,Bengin cases,Bengin case (40).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (41).jpg,Benign,Bengin cases,Bengin case (41).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (42).jpg,Benign,Bengin cases,Bengin case (42).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (43).jpg,Benign,Bengin cases,Bengin case (43).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (44).jpg,Benign,Bengin cases,Bengin case (44).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (45).jpg,Benign,Bengin cases,Bengin case (45).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (46).jpg,Benign,Bengin cases,Bengin case (46).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (47).jpg,Benign,Bengin cases,Bengin case (47).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (48).jpg,Benign,Bengin cases,Bengin case (48).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (49).jpg,Benign,Bengin cases,Bengin case (49).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (5).jpg,Benign,Bengin cases,Bengin case (5).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (50).jpg,Benign,Bengin cases,Bengin case (50).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (51).jpg,Benign,Bengin cases,Bengin case (51).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (52).jpg,Benign,Bengin cases,Bengin case (52).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (53).jpg,Benign,Bengin cases,Bengin case (53).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (54).jpg,Benign,Bengin cases,Bengin case (54).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (55).jpg,Benign,Bengin cases,Bengin case (55).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (56).jpg,Benign,Bengin cases,Bengin case (56).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (57).jpg,Benign,Bengin cases,Bengin case (57).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (58).jpg,Benign,Bengin cases,Bengin case (58).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (59).jpg,Benign,Bengin cases,Bengin case (59).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (6).jpg,Benign,Bengin cases,Bengin case (6).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (60).jpg,Benign,Bengin cases,Bengin case (60).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (61).jpg,Benign,Bengin cases,Bengin case (61).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (62).jpg,Benign,Bengin cases,Bengin case (62).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (63).jpg,Benign,Bengin cases,Bengin case (63).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (64).jpg,Benign,Bengin cases,Bengin case (64).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (65).jpg,Benign,Bengin cases,Bengin case (65).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (66).jpg,Benign,Bengin cases,Bengin case (66).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (67).jpg,Benign,Bengin cases,Bengin case (67).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (68).jpg,Benign,Bengin cases,Bengin case (68).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (69).jpg,Benign,Bengin cases,Bengin case (69).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (7).jpg,Benign,Bengin cases,Bengin case (7).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (70).jpg,Benign,Bengin cases,Bengin case (70).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (71).jpg,Benign,Bengin cases,Bengin case (71).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (72).jpg,Benign,Bengin cases,Bengin case (72).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (73).jpg,Benign,Bengin cases,Bengin case (73).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (74).jpg,Benign,Bengin cases,Bengin case (74).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (75).jpg,Benign,Bengin cases,Bengin case (75).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (76).jpg,Benign,Bengin cases,Bengin case (76).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (77).jpg,Benign,Bengin cases,Bengin case (77).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (78).jpg,Benign,Bengin cases,Bengin case (78).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (79).jpg,Benign,Bengin cases,Bengin case (79).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (8).jpg,Benign,Bengin cases,Bengin case (8).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (80).jpg,Benign,Bengin cases,Bengin case (80).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (81).jpg,Benign,Bengin cases,Bengin case (81).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (82).jpg,Benign,Bengin cases,Bengin case (82).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (83).jpg,Benign,Bengin cases,Bengin case (83).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (84).jpg,Benign,Bengin cases,Bengin case (84).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (85).jpg,Benign,Bengin cases,Bengin case (85).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (86).jpg,Benign,Bengin cases,Bengin case (86).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (87).jpg,Benign,Bengin cases,Bengin case (87).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (88).jpg,Benign,Bengin cases,Bengin case (88).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (89).jpg,Benign,Bengin cases,Bengin case (89).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (9).jpg,Benign,Bengin cases,Bengin case (9).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (90).jpg,Benign,Bengin cases,Bengin case (90).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (91).jpg,Benign,Bengin cases,Bengin case (91).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (92).jpg,Benign,Bengin cases,Bengin case (92).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (93).jpg,Benign,Bengin cases,Bengin case (93).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (94).jpg,Benign,Bengin cases,Bengin case (94).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (95).jpg,Benign,Bengin cases,Bengin case (95).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (96).jpg,Benign,Bengin cases,Bengin case (96).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (97).jpg,Benign,Bengin cases,Bengin case (97).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (98).jpg,Benign,Bengin cases,Bengin case (98).jpg,LungCancerAI
datasets/lung_cancer/Bengin cases/Bengin case (99).jpg,Benign,Bengin cases,Bengin case (99).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (1).jpg,Malignant,Malignant cases,Malignant case (1).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (10).jpg,Malignant,Malignant cases,Malignant case (10).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (100).jpg,Malignant,Malignant cases,Malignant case (100).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (101).jpg,Malignant,Malignant cases,Malignant case (101).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (102).jpg,Malignant,Malignant cases,Malignant case (102).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (103).jpg,Malignant,Malignant cases,Malignant case (103).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (104).jpg,Malignant,Malignant cases,Malignant case (104).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (105).jpg,Malignant,Malignant cases,Malignant case (105).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (106).jpg,Malignant,Malignant cases,Malignant case (106).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (107).jpg,Malignant,Malignant cases,Malignant case (107).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (108).jpg,Malignant,Malignant cases,Malignant case (108).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (109).jpg,Malignant,Malignant cases,Malignant case (109).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (11).jpg,Malignant,Malignant cases,Malignant case (11).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (110).jpg,Malignant,Malignant cases,Malignant case (110).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (111).jpg,Malignant,Malignant cases,Malignant case (111).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (112).jpg,Malignant,Malignant cases,Malignant case (112).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (113).jpg,Malignant,Malignant cases,Malignant case (113).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (114).jpg,Malignant,Malignant cases,Malignant case (114).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (115).jpg,Malignant,Malignant cases,Malignant case (115).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (116).jpg,Malignant,Malignant cases,Malignant case (116).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (117).jpg,Malignant,Malignant cases,Malignant case (117).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (118).jpg,Malignant,Malignant cases,Malignant case (118).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (119).jpg,Malignant,Malignant cases,Malignant case (119).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (12).jpg,Malignant,Malignant cases,Malignant case (12).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (120).jpg,Malignant,Malignant cases,Malignant case (120).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (121).jpg,Malignant,Malignant cases,Malignant case (121).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (122).jpg,Malignant,Malignant cases,Malignant case (122).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (123).jpg,Malignant,Malignant cases,Malignant case (123).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (124).jpg,Malignant,Malignant cases,Malignant case (124).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (125).jpg,Malignant,Malignant cases,Malignant case (125).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (126).jpg,Malignant,Malignant cases,Malignant case (126).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (127).jpg,Malignant,Malignant cases,Malignant case (127).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (128).jpg,Malignant,Malignant cases,Malignant case (128).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (129).jpg,Malignant,Malignant cases,Malignant case (129).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (13).jpg,Malignant,Malignant cases,Malignant case (13).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (130).jpg,Malignant,Malignant cases,Malignant case (130).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (131).jpg,Malignant,Malignant cases,Malignant case (131).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (132).jpg,Malignant,Malignant cases,Malignant case (132).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (133).jpg,Malignant,Malignant cases,Malignant case (133).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (134).jpg,Malignant,Malignant cases,Malignant case (134).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (135).jpg,Malignant,Malignant cases,Malignant case (135).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (136).jpg,Malignant,Malignant cases,Malignant case (136).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (137).jpg,Malignant,Malignant cases,Malignant case (137).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (138).jpg,Malignant,Malignant cases,Malignant case (138).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (139).jpg,Malignant,Malignant cases,Malignant case (139).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (14).jpg,Malignant,Malignant cases,Malignant case (14).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (140).jpg,Malignant,Malignant cases,Malignant case (140).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (141).jpg,Malignant,Malignant cases,Malignant case (141).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (142).jpg,Malignant,Malignant cases,Malignant case (142).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (143).jpg,Malignant,Malignant cases,Malignant case (143).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (144).jpg,Malignant,Malignant cases,Malignant case (144).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (145).jpg,Malignant,Malignant cases,Malignant case (145).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (146).jpg,Malignant,Malignant cases,Malignant case (146).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (147).jpg,Malignant,Malignant cases,Malignant case (147).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (148).jpg,Malignant,Malignant cases,Malignant case (148).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (149).jpg,Malignant,Malignant cases,Malignant case (149).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (15).jpg,Malignant,Malignant cases,Malignant case (15).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (150).jpg,Malignant,Malignant cases,Malignant case (150).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (151).jpg,Malignant,Malignant cases,Malignant case (151).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (152).jpg,Malignant,Malignant cases,Malignant case (152).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (153).jpg,Malignant,Malignant cases,Malignant case (153).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (154).jpg,Malignant,Malignant cases,Malignant case (154).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (155).jpg,Malignant,Malignant cases,Malignant case (155).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (156).jpg,Malignant,Malignant cases,Malignant case (156).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (157).jpg,Malignant,Malignant cases,Malignant case (157).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (158).jpg,Malignant,Malignant cases,Malignant case (158).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (159).jpg,Malignant,Malignant cases,Malignant case (159).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (16).jpg,Malignant,Malignant cases,Malignant case (16).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (160).jpg,Malignant,Malignant cases,Malignant case (160).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (161).jpg,Malignant,Malignant cases,Malignant case (161).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (162).jpg,Malignant,Malignant cases,Malignant case (162).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (163).jpg,Malignant,Malignant cases,Malignant case (163).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (164).jpg,Malignant,Malignant cases,Malignant case (164).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (165).jpg,Malignant,Malignant cases,Malignant case (165).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (166).jpg,Malignant,Malignant cases,Malignant case (166).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (167).jpg,Malignant,Malignant cases,Malignant case (167).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (168).jpg,Malignant,Malignant cases,Malignant case (168).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (169).jpg,Malignant,Malignant cases,Malignant case (169).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (17).jpg,Malignant,Malignant cases,Malignant case (17).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (170).jpg,Malignant,Malignant cases,Malignant case (170).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (171).jpg,Malignant,Malignant cases,Malignant case (171).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (172).jpg,Malignant,Malignant cases,Malignant case (172).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (173).jpg,Malignant,Malignant cases,Malignant case (173).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (174).jpg,Malignant,Malignant cases,Malignant case (174).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (175).jpg,Malignant,Malignant cases,Malignant case (175).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (176).jpg,Malignant,Malignant cases,Malignant case (176).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (177).jpg,Malignant,Malignant cases,Malignant case (177).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (178).jpg,Malignant,Malignant cases,Malignant case (178).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (179).jpg,Malignant,Malignant cases,Malignant case (179).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (18).jpg,Malignant,Malignant cases,Malignant case (18).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (180).jpg,Malignant,Malignant cases,Malignant case (180).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (181).jpg,Malignant,Malignant cases,Malignant case (181).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (182).jpg,Malignant,Malignant cases,Malignant case (182).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (183).jpg,Malignant,Malignant cases,Malignant case (183).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (184).jpg,Malignant,Malignant cases,Malignant case (184).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (185).jpg,Malignant,Malignant cases,Malignant case (185).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (186).jpg,Malignant,Malignant cases,Malignant case (186).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (187).jpg,Malignant,Malignant cases,Malignant case (187).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (188).jpg,Malignant,Malignant cases,Malignant case (188).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (189).jpg,Malignant,Malignant cases,Malignant case (189).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (19).jpg,Malignant,Malignant cases,Malignant case (19).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (190).jpg,Malignant,Malignant cases,Malignant case (190).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (191).jpg,Malignant,Malignant cases,Malignant case (191).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (192).jpg,Malignant,Malignant cases,Malignant case (192).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (193).jpg,Malignant,Malignant cases,Malignant case (193).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (194).jpg,Malignant,Malignant cases,Malignant case (194).jpg,LungCancerAI
datasets/lung_cancer/Malignant cases/Malignant case (195).jpg,Malignant,Malignant cases,Malignant case (195).jpg,LungCancerAI
